7.590462176084963319e-01,9.843535515058202123e-02,-8.624347212046029609e-01,-1.093759365970670805e+00,-8.214148034907846618e-01,3.357071223235718271e+00,-3.097061016148676682e+00,1.222132480847695490e-01,-2.718193014649355366e+00,7.713646231307564882e-01,2.537796943316139586e-02
7.338883563830868040e-01,1.030948900375800725e-01,-8.817419018520500362e-01,-1.085002641228940190e+00,-8.192919207524294034e-01,3.553653977170562861e+00,-3.192012120737673264e+00,1.037811578984754846e+00,-2.108469104665152472e+00,1.420102780857978031e+00,4.428730687938413624e-01
7.077733034290965008e-01,1.080329170938179872e-01,-9.036945466482424472e-01,-1.071292792604817024e+00,-8.150457590755286752e-01,3.480363244077956608e+00,-3.336282333387874388e+00,1.960153143642814066e-01,-3.377138233508460985e+00,2.008699744778872809e+00,5.856472196022358689e-01
1.246081924777654448e+00,2.655643106796523947e-03,-4.879489015503199294e-03,-2.114519933930770861e-03,4.623977807514371811e-03,4.074702682034316535e-03,1.988113023624737269e-04,2.593208884603332050e-03,-2.390967533859617022e-03,2.848857440564968833e-03,6.515892045897888479e-04
1.245593719510751596e+00,6.319944469419082680e-03,-3.192822770445095850e-03,2.276127784940808283e-03,1.017869263998590242e-02,1.218187257297634329e-01,-1.184707191761432410e-01,7.623490667761805284e-01,4.564226400235869563e-01,7.100688162970305584e-01,1.405311103510894943e+00
1.244224804035336973e+00,1.236626633015437855e-02,1.196097047887510929e-03,6.140471685176691202e-03,2.725541319323173534e-02,1.142035822650401267e-01,-2.235723857897875255e-01,6.481195314101148020e-01,4.990896148458432990e-01,2.984428506891300126e-01,2.861919061095429484e+00
1.242018564721542706e+00,1.582443219331621312e-02,3.504159218525306971e-03,7.567211072909182934e-03,5.593212322923116209e-02,9.814764343323588436e-02,-3.281174513768225776e-01,2.264704470803112768e-01,7.775302252437417405e-02,8.222584624861231650e-02,4.304181272665427826e+00
1.238977822137434348e+00,1.513389585807251893e-02,1.289256313804317943e-03,7.750575888178488221e-03,9.609337147567201254e-02,7.520073364702051233e-02,-4.322311471458264998e-01,-3.941420301016772543e-01,-6.315167312066162220e-01,-2.300831019727978682e-02,5.733541927931987026e+00
1.235081097012818541e+00,1.393701781398108512e-02,-1.434319549793092001e-03,7.343119662131861874e-03,1.475610538251994064e-01,1.276906509256617028e-01,-5.419791570256394797e-01,1.324487170940547576e-01,-7.116237281019455185e-03,-7.123158955603525744e-02,7.130636357654423385e+00
1.230706768430110065e+00,1.724468695480968136e-02,6.062206942886345928e-04,6.682820584595659981e-03,2.093191123820908328e-01,2.814007492661295684e-01,-4.333833063424001875e-01,6.882600496802784296e-01,3.577911828532855942e-01,-9.463704236473059750e-02,8.063727433532401179e+00
1.228638151445276439e+00,1.926838564655380254e-02,-2.481851991636228189e-03,5.912402309032995136e-03,2.758672858744559697e-01,4.202646209342745243e-01,-8.919392728148131666e-02,-1.996293666035278414e-01,-1.121872627088531083e+00,-9.465171392928001248e-02,8.591259025485186385e+00
1.229132431138909132e+00,1.697686254903185699e-02,-1.344987650579121570e-02,5.197194198107706054e-03,3.447291416257665664e-01,5.586313607683961457e-01,2.044469394993820299e-01,-3.820317310152098189e-01,-1.615809552109507274e+00,-8.279858390278051206e-02,8.643911972164824320e+00
