1.251500224700448749e+00,1.230311580034814875e-03,1.825218544322801222e-03,4.269088366826801449e-03,3.599128019922924471e-04,-2.952381747249779431e-03,7.220384245074798826e-04,-1.305762914439343933e-04,1.918371481693928113e-04,4.296643937536159981e-03,-1.597816323056132793e-03
1.251071927727051003e+00,1.420939177962957274e-03,1.938348446636721858e-03,4.136071189796662606e-03,6.149482496877802309e-03,2.369782727221349597e-02,-1.078114507988313098e-01,4.694355924019607412e-02,2.447562840030597514e-02,-3.224261431056005267e-02,1.446994053605730413e+00
1.249791994887647695e+00,-3.051007436937291581e-03,-3.805247522124279892e-03,3.925538231992048953e-03,2.356053134664258877e-02,-2.792811438284301118e-02,-2.126397383890656634e-01,-1.164084230848646540e+00,-1.458385441342808786e+00,-2.116220607308466964e-02,2.903863008934808310e+00
1.247689216407285251e+00,-7.876668070147935935e-03,-9.508468058726841921e-03,2.303142147805181499e-03,5.082160259051125145e-02,3.898679677607142652e-02,-3.125672614114434200e-01,-4.407216487432885632e-02,3.083978288896704889e-02,-3.835811009187534149e-01,3.910170942760710755e+00
1.244900083572935801e+00,-1.216898695064027279e-02,-1.375963971231957718e-02,-9.548559643808668352e-04,8.135942941090074099e-02,-3.101515681736110794e-02,-3.850981157918502706e-01,-1.027695804769229726e+00,-1.092309107972681659e+00,-4.311179902804259667e-01,3.724428422251985449e+00
1.241611554465697376e+00,-2.613634082710001791e-02,-2.648538194757584646e-02,-9.317751798771582716e-03,1.079211831078396994e-01,-2.130224820176035982e-01,-4.392689878108335111e-01,-2.462138089658152840e+00,-2.088228115678491204e+00,-1.658907424591713919e+00,2.916532955085065826e+00
1.237670853399346571e+00,-5.227957840355484942e-02,-4.868283745989775840e-02,-2.666391519045860359e-02,1.346973003098110855e-01,-3.631810569882975570e-01,-5.503289870288711194e-01,-4.071804726939829422e+00,-3.459492845171359132e+00,-2.676808568260664156e+00,3.775570841471613370e+00
1.232913528968419437e+00,-8.677436041616419515e-02,-7.937618153918810093e-02,-4.644311189855350464e-02,1.601356735751995053e-01,-3.871556330854045158e-01,-6.399161665704903301e-01,-4.551308581048036928e+00,-4.212925007726570747e+00,-2.268771713785634248e+00,2.585507975720646723e+00
1.227336781878304528e+00,-1.251035545611628996e-01,-1.179030796628871003e-01,-5.979989719023826727e-02,1.793038244081923416e-01,-3.481031009693674738e-01,-7.550056644785421156e-01,-5.030495535080044434e+00,-5.417064342611965344e+00,-1.071844345056798709e+00,2.207161471119209128e+00
1.221498470831186234e+00,-1.593975649056218191e-01,-1.570744870326802878e-01,-6.416583453875812637e-02,2.012043758826614903e-01,-8.834158494343886947e-02,-6.314527819701999389e-01,-3.553346469599392599e+00,-4.398056298125250230e+00,-9.200562019419186721e-02,3.138593376684423397e+00
1.217228422403600741e+00,-1.833734238508238912e-01,-1.870569708532808795e-01,-6.556545228558020855e-02,2.257035486903307964e-01,5.941341240396458973e-02,-4.366994436623417020e-01,-2.440739477784107603e+00,-3.099499834980357083e+00,-2.559771989990095031e-01,2.991607207993821405e+00
